E,154,2, N2,4590,4619, 11/28/2018 01:21:24, 11/28/2018 01:21:53 ,,,,
E,155,2, N2,4620,4649, 11/28/2018 01:21:54, 11/28/2018 01:22:23 ,,,,
E,156,2, N2,4650,4679, 11/28/2018 01:22:24, 11/28/2018 01:22:53 ,,,,
E,157,2, N2,4680,4709, 11/28/2018 01:22:54, 11/28/2018 01:23:23 ,,,,
E,158,2, N2,4710,4739, 11/28/2018 01:23:24, 11/28/2018 01:23:53 ,,,,
E,159,2, N2,4740,4769, 11/28/2018 01:23:54, 11/28/2018 01:24:23 ,,,,
E,160,2, N2,4770,4799, 11/28/2018 01:24:24, 11/28/2018 01:24:53 ,,,,
E,161,2, N2,4800,4829, 11/28/2018 01:24:54, 11/28/2018 01:25:23 ,,,,
E,162,2, N2,4830,4859, 11/28/2018 01:25:24, 11/28/2018 01:25:53 ,,,,
E,163,2, N2,4860,4889, 11/28/2018 01:25:54, 11/28/2018 01:26:23 ,,,,
E,164,U,U,4890,4919, 11/28/2018 01:26:24, 11/28/2018 01:26:53 ,,,,
E,165,U,U,4920,4949, 11/28/2018 01:26:54, 11/28/2018 01:27:23 ,,,,
E,166,U,U,4950,4979, 11/28/2018 01:27:24, 11/28/2018 01:27:53 ,,,,
E,167,U,U,4980,5009, 11/28/2018 01:27:54, 11/28/2018 01:28:23 ,,,,
E,168,U,U,5010,5039, 11/28/2018 01:28:24, 11/28/2018 01:28:53 ,,,,
E,169,U,U,5040,5069, 11/28/2018 01:28:54, 11/28/2018 01:29:23 ,,,,
E,170,U,U,5070,5099, 11/28/2018 01:29:24, 11/28/2018 01:29:53 ,,,,
E,171,U,U,5100,5129, 11/28/2018 01:29:54, 11/28/2018 01:30:23 ,,,,
E,172,U,U,5130,5159, 11/28/2018 01:30:24, 11/28/2018 01:30:53 ,,,,
E,173,U,U,5160,5189, 11/28/2018 01:30:54, 11/28/2018 01:31:23 ,,,,
E,174,U,U,5190,5219, 11/28/2018 01:31:24, 11/28/2018 01:31:53 ,,,,
E,175,U,U,5220,5249, 11/28/2018 01:31:54, 11/28/2018 01:32:23 ,,,,
E,176,U,U,5250,5279, 11/28/2018 01:32:24, 11/28/2018 01:32:53 ,,,,
E,177,U,U,5280,5309, 11/28/2018 01:32:54, 11/28/2018 01:33:23 ,,,,
E,178,U,U,5310,5339, 11/28/2018 01:33:24, 11/28/2018 01:33:53 ,,,,
E,179,U,U,5340,5369, 11/28/2018 01:33:54, 11/28/2018 01:34:23 ,,,,
E,180,U,U,5370,5399, 11/28/2018 01:34:24, 11/28/2018 01:34:53 ,,,,
E,181,U,U,5400,5429, 11/28/2018 01:34:54, 11/28/2018 01:35:23 ,,,,
E,182,U,U,5430,5459, 11/28/2018 01:35:24, 11/28/2018 01:35:53 ,,,,
E,183,U,U,5460,5489, 11/28/2018 01:35:54, 11/28/2018 01:36:23 ,,,,
E,184,4, R,5490,5519, 11/28/2018 01:36:24, 11/28/2018 01:36:53 ,,,,
E,185,4, R,5520,5549, 11/28/2018 01:36:54, 11/28/2018 01:37:23 ,,,,
E,186,4, R,5550,5579, 11/28/2018 01:37:24, 11/28/2018 01:37:53 ,,,,
E,187,4, R,5580,5609, 11/28/2018 01:37:54, 11/28/2018 01:38:23 ,,,,
E,188,4, R,5610,5639, 11/28/2018 01:38:24, 11/28/2018 01:38:53 ,,,,
E,189,4, R,5640,5669, 11/28/2018 01:38:54, 11/28/2018 01:39:23 ,,,,
E,190,4, R,5670,5699, 11/28/2018 01:39:24, 11/28/2018 01:39:53 ,,,,
E,191,4, R,5700,5729, 11/28/2018 01:39:54, 11/28/2018 01:40:23 ,,,,
E,192,U,U,5730,5759, 11/28/2018 01:40:24, 11/28/2018 01:40:53 ,,,,
E,193,U,U,5760,5789, 11/28/2018 01:40:54, 11/28/2018 01:41:23 ,,,,
E,194,U,U,5790,5819, 11/28/2018 01:41:24, 11/28/2018 01:41:53 ,,,,
E,195,U,U,5820,5849, 11/28/2018 01:41:54, 11/28/2018 01:42:23 ,,,,
E,196,U,U,5850,5879, 11/28/2018 01:42:24, 11/28/2018 01:42:53 ,,,,
E,197,2, N2,5880,5909, 11/28/2018 01:42:54, 11/28/2018 01:43:23 ,,,,
E,198,2, N2,5910,5939, 11/28/2018 01:43:24, 11/28/2018 01:43:53 ,,,,
